effect,group,term,estimate,std.error,statistic,p.value
ran_pars,subj_id,sd__X_1,0.627783138,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.357514282,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.396228872,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.553017187,NA,NA,NA
fixed,NA,(Intercept),-0.107469364,0.13835067,-0.776789618,0.437282903
fixed,NA,X_1,0.379999713,0.157446386,2.413518174,0.01579934
fixed,NA,X_2,-0.490566699,0.192542619,-2.547834347,0.010839393
ran_pars,subj_id,sd__(Intercept),0.969680885,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.082439657,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.366216929,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.671707519,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.23366893,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.274470793,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.50756475,NA,NA,NA
fixed,NA,(Intercept),-0.044807774,0.129320937,-0.346485073,0.728978201
fixed,NA,X_1,0.246232839,0.141046677,1.74575427,0.08085366
fixed,NA,X_2,-0.689653819,0.198872203,-3.467824097,5.25E-04
ran_pars,subj_id,sd__(Intercept),0.923414138,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.110291997,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.197931527,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.521033135,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.033292398,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.48081802,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.459200928,NA,NA,NA
fixed,NA,(Intercept),0.015048195,0.142949977,0.105268954,0.916162397
fixed,NA,X_1,0.387937396,0.14120012,2.747429657,0.006006439
fixed,NA,X_2,-0.340482504,0.205351959,-1.658043611,0.097308664
ran_pars,subj_id,sd__(Intercept),1.115400385,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.361893146,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.197097424,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.515578094,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.135539382,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.570712003,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.455090496,NA,NA,NA
fixed,NA,(Intercept),0.031912742,0.13481396,0.236716896,0.812876426
fixed,NA,X_1,0.384093408,0.14655803,2.620759895,0.008773403
fixed,NA,X_2,-0.668008662,0.197482959,-3.382614211,7.18E-04
ran_pars,subj_id,sd__(Intercept),0.946073214,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.010389667,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.108741228,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.464647377,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.072506161,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.396352758,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.491566795,NA,NA,NA
fixed,NA,(Intercept),0.04549228,0.139279534,0.326625734,0.743950977
fixed,NA,X_1,0.618617808,0.152112295,4.066849488,4.77E-05
fixed,NA,X_2,-0.376131289,0.204909637,-1.835595898,0.066417444
ran_pars,subj_id,sd__(Intercept),1.00656247,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.084479598,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.138476548,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.593048036,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.436224733,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.497313659,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.493485305,NA,NA,NA
fixed,NA,(Intercept),-0.183095151,0.138981155,-1.31740991,0.187701261
fixed,NA,X_1,0.496804192,0.155338207,3.198209909,0.001382836
fixed,NA,X_2,-0.85625316,0.216210777,-3.960270499,7.49E-05
ran_pars,subj_id,sd__(Intercept),0.94577166,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.080125722,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.431924621,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.505173921,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.412645093,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.540295175,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.525275335,NA,NA,NA
fixed,NA,(Intercept),-0.02105333,0.148242601,-0.142019433,0.887064656
fixed,NA,X_1,0.320179018,0.169487189,1.889104539,0.058877822
fixed,NA,X_2,-0.59473134,0.20044829,-2.967006301,0.003007148
ran_pars,subj_id,sd__(Intercept),0.952939655,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.218270284,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.331509795,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.455463507,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,0.149660708,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.150644315,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.592286711,NA,NA,NA
fixed,NA,(Intercept),0.083675746,0.145441934,0.575320639,0.565074466
fixed,NA,X_1,0.47211619,0.151810225,3.109910346,0.001871441
fixed,NA,X_2,-0.762469653,0.189056513,-4.033025055,5.51E-05
ran_pars,subj_id,sd__(Intercept),1.078018793,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.126617374,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.251922441,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.539187742,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.441385329,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.229541919,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.502260137,NA,NA,NA
fixed,NA,(Intercept),-0.026425894,0.139246121,-0.189778312,0.849482852
fixed,NA,X_1,0.555642674,0.149951536,3.70548172,2.11E-04
fixed,NA,X_2,-0.750547259,0.204466102,-3.670766218,2.42E-04
ran_pars,subj_id,sd__(Intercept),0.985015976,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.112855225,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.17622697,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.455360739,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.598317303,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.44993626,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.506371727,NA,NA,NA
fixed,NA,(Intercept),0.023160405,0.137291077,0.168695633,0.866036054
fixed,NA,X_1,0.316125399,0.147395029,2.144749397,0.031972889
fixed,NA,X_2,-0.789476524,0.216110946,-3.653107525,2.59E-04
ran_pars,subj_id,sd__(Intercept),0.99104742,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.182467807,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.080442657,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.529159462,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.045033018,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.650571238,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.486315133,NA,NA,NA
fixed,NA,(Intercept),-0.094724657,0.136944026,-0.691703465,0.489123571
fixed,NA,X_1,0.390713675,0.158143245,2.47063145,0.013487474
fixed,NA,X_2,-0.705814683,0.220366326,-3.202915321,0.00136044
ran_pars,subj_id,sd__(Intercept),0.858959066,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.130924882,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.305958599,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.393541355,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,0.091973193,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.565590131,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.552608323,NA,NA,NA
fixed,NA,(Intercept),-0.107766737,0.122724133,-0.878121802,0.379877623
fixed,NA,X_1,0.546718266,0.129022254,4.237395096,2.26E-05
fixed,NA,X_2,-0.588856096,0.210011788,-2.803919252,0.005048555
ran_pars,subj_id,sd__(Intercept),0.92575885,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.17024182,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.418540815,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.529516974,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.425080479,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.715014559,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.400031324,NA,NA,NA
fixed,NA,(Intercept),-0.109394729,0.155878923,-0.701792953,0.482808294
fixed,NA,X_1,0.660742191,0.168452908,3.922414868,8.77E-05
fixed,NA,X_2,-0.394439148,0.211827573,-1.862076511,0.062592306
ran_pars,subj_id,sd__(Intercept),1.077074907,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.214955628,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.015693114,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.43776309,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.389217383,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.357097875,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.588527645,NA,NA,NA
fixed,NA,(Intercept),0.201540756,0.132934854,1.516086636,0.129497447
fixed,NA,X_1,0.391881391,0.140361034,2.791952866,0.005239099
fixed,NA,X_2,-0.921691575,0.188484968,-4.890000444,1.01E-06
ran_pars,subj_id,sd__(Intercept),0.968896553,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.21854638,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.472738434,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.459794691,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.171064824,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.319390617,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.461958918,NA,NA,NA
fixed,NA,(Intercept),-0.099859543,0.132764657,-0.752154572,0.451958109
fixed,NA,X_1,0.277420184,0.147674233,1.878595736,0.060299714
fixed,NA,X_2,-0.563442134,0.219205679,-2.570381094,0.010158669
ran_pars,subj_id,sd__(Intercept),0.865398817,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.21763604,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.303944877,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.284180658,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.039974073,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.628686359,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.518414339,NA,NA,NA
fixed,NA,(Intercept),-0.31926458,0.135150802,-2.362284018,0.018162721
fixed,NA,X_1,0.567047981,0.143382277,3.954798269,7.66E-05
fixed,NA,X_2,-0.192928643,0.183852706,-1.049365264,0.294010039
ran_pars,subj_id,sd__(Intercept),1.004194476,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.239369529,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.136704845,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.583981457,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.028857313,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.28032457,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.457831591,NA,NA,NA
fixed,NA,(Intercept),-0.071376364,0.125607483,-0.568249302,0.569865699
fixed,NA,X_1,0.693038278,0.12324266,5.62336351,1.87E-08
fixed,NA,X_2,-0.619943772,0.18639557,-3.325957649,8.81E-04
ran_pars,subj_id,sd__(Intercept),0.994292866,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.177564095,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.124559883,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.493714412,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.153329567,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.471799889,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.378122707,NA,NA,NA
fixed,NA,(Intercept),0.031771791,0.133188315,0.238547886,0.811456179
fixed,NA,X_1,0.537971706,0.14352403,3.748304065,1.78E-04
fixed,NA,X_2,-0.912857837,0.194103941,-4.702933037,2.56E-06
ran_pars,subj_id,sd__(Intercept),0.943407974,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.256761269,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.231431334,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.435326263,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,0.021051425,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.359892195,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.480001741,NA,NA,NA
fixed,NA,(Intercept),0.106723805,0.141326081,0.75516001,0.45015298
fixed,NA,X_1,0.522143042,0.160176616,3.259795679,0.001114925
fixed,NA,X_2,-0.598739159,0.199976284,-2.994050825,0.002753001
ran_pars,subj_id,sd__(Intercept),0.999703744,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.107337773,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.06890445,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.683100576,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,0.043797714,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.377238051,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.514580825,NA,NA,NA
fixed,NA,(Intercept),-0.03645005,0.145368844,-0.250741831,0.802013717
fixed,NA,X_1,0.615676747,0.145184283,4.240657021,2.23E-05
fixed,NA,X_2,-0.703217407,0.225582977,-3.117333662,0.001824949
ran_pars,subj_id,sd__(Intercept),1.091000556,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.18408891,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.03164428,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.382986145,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.178827905,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.757138459,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.493380542,NA,NA,NA
fixed,NA,(Intercept),-0.014170548,0.150358062,-0.094245349,0.924914262
fixed,NA,X_1,0.467089084,0.160158822,2.916411843,0.003540828
fixed,NA,X_2,-0.590220015,0.225228083,-2.62054361,0.00877897
ran_pars,subj_id,sd__(Intercept),1.093277736,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.170984075,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.050650473,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.571561567,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,0.289807957,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.673043349,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.534498172,NA,NA,NA
fixed,NA,(Intercept),0.137563421,0.148184367,0.928326136,0.353238421
fixed,NA,X_1,0.454381423,0.138168523,3.288603018,0.001006859
fixed,NA,X_2,-0.926500491,0.186404755,-4.970369398,6.68E-07
ran_pars,subj_id,sd__(Intercept),1.18393569,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.214923795,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.157142292,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.433169277,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.333894924,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.301950714,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.453870253,NA,NA,NA
fixed,NA,(Intercept),0.132714714,0.134646774,0.985650897,0.324304453
fixed,NA,X_1,0.451522719,0.142017483,3.179346009,0.001476078
fixed,NA,X_2,-0.750258859,0.192693892,-3.893526939,9.88E-05
ran_pars,subj_id,sd__(Intercept),1.000410352,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.235401677,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.120536292,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.547198591,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.011327247,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.404643538,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.457315815,NA,NA,NA
fixed,NA,(Intercept),0.121086968,0.125412155,0.965512218,0.334288319
fixed,NA,X_1,0.278689686,0.14152782,1.969151263,0.048935724
fixed,NA,X_2,-0.92642828,0.189070672,-4.899904726,9.59E-07
ran_pars,subj_id,sd__(Intercept),0.886196042,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.074661347,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.168801083,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.59294623,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.240556402,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.370372257,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.447929182,NA,NA,NA
fixed,NA,(Intercept),-0.176568909,0.137872971,-1.280663698,0.200311816
fixed,NA,X_1,0.590547956,0.149076364,3.961378855,7.45E-05
fixed,NA,X_2,-0.361502049,0.187334868,-1.929710437,0.053642726
ran_pars,subj_id,sd__(Intercept),0.958674101,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.033797392,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,-0.035162267,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.41323998,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.29501839,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.208814404,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.509022438,NA,NA,NA
fixed,NA,(Intercept),-0.375975181,0.157387839,-2.388845176,0.016901423
fixed,NA,X_1,0.845464198,0.164078905,5.15279035,2.57E-07
fixed,NA,X_2,-0.392783089,0.198317365,-1.980578396,0.047638574
ran_pars,subj_id,sd__(Intercept),1.17645043,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.452441861,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.19245412,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.634863551,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.100141095,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.252345661,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.541502083,NA,NA,NA
fixed,NA,(Intercept),0.069950709,0.151455734,0.461855795,0.644184736
fixed,NA,X_1,0.434469861,0.159326152,2.726921186,0.006392831
fixed,NA,X_2,-0.662605725,0.2231816,-2.968908398,0.002988597
ran_pars,subj_id,sd__(Intercept),1.089502994,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.131714769,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.268038592,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.463868714,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.21816907,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.611046086,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.545754663,NA,NA,NA
fixed,NA,(Intercept),0.010478633,0.137310182,0.076313589,0.939169615
fixed,NA,X_1,0.577162108,0.149611329,3.857743329,1.14E-04
fixed,NA,X_2,-0.737563983,0.204159585,-3.612683594,3.03E-04
ran_pars,subj_id,sd__(Intercept),1.020133853,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.064165265,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.295351116,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.667855061,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.178276766,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.522433927,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.468252791,NA,NA,NA
fixed,NA,(Intercept),0.041647493,0.120974572,0.344266507,0.73064587
fixed,NA,X_1,0.601252613,0.122855006,4.894001751,9.88E-07
fixed,NA,X_2,-0.685475637,0.181035183,-3.786422213,1.53E-04
ran_pars,subj_id,sd__(Intercept),0.937388451,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.040959959,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.2951489,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.494994179,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.21381779,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.402906844,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.375535543,NA,NA,NA
fixed,NA,(Intercept),0.042223258,0.135681645,0.311193588,0.755653457
fixed,NA,X_1,0.26643339,0.153851289,1.731759231,0.08331644
fixed,NA,X_2,-0.55907302,0.206126045,-2.712287131,0.006682068
ran_pars,subj_id,sd__(Intercept),0.912000291,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.085675086,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.203010611,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.521752142,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.026757246,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.459430907,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.516431843,NA,NA,NA
fixed,NA,(Intercept),-0.187533855,0.133820248,-1.401386245,0.161098603
fixed,NA,X_1,0.827740781,0.144617493,5.723655989,1.04E-08
fixed,NA,X_2,-0.78071479,0.203162233,-3.842814567,1.22E-04
ran_pars,subj_id,sd__(Intercept),0.950287723,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.193094828,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.151948393,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.463870844,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.041188528,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.483958995,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.480683232,NA,NA,NA
fixed,NA,(Intercept),0.136476927,0.126488107,1.078970432,0.280600909
fixed,NA,X_1,0.538345074,0.133656347,4.027830214,5.63E-05
fixed,NA,X_2,-0.865493361,0.19415961,-4.457638531,8.29E-06
ran_pars,subj_id,sd__(Intercept),0.986757516,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.096932334,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.13257155,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.653544133,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.034566533,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.543488927,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.391932848,NA,NA,NA
fixed,NA,(Intercept),-0.014972234,0.129791188,-0.11535632,0.9081627
fixed,NA,X_1,0.530000808,0.142791917,3.711700343,2.06E-04
fixed,NA,X_2,-0.586905044,0.190329616,-3.083624379,0.002044956
ran_pars,subj_id,sd__(Intercept),0.916911914,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.408667208,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.334933869,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.502205519,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.318333825,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.344826852,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.467021632,NA,NA,NA
fixed,NA,(Intercept),-0.159700696,0.133135894,-1.199531475,0.230321354
fixed,NA,X_1,0.515695975,0.149475556,3.450035492,5.61E-04
fixed,NA,X_2,-0.49371605,0.210837729,-2.34168738,0.019196787
ran_pars,subj_id,sd__(Intercept),0.884185492,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.161098799,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.151001639,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.418986758,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.208361295,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.538759956,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.511229285,NA,NA,NA
fixed,NA,(Intercept),0.103484177,0.147084455,0.703569776,0.481700739
fixed,NA,X_1,0.379154783,0.158313408,2.394963185,0.016622034
fixed,NA,X_2,-1.249230743,0.212643034,-5.874778578,4.23E-09
ran_pars,subj_id,sd__(Intercept),1.060689113,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.113362562,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.331800042,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.56130965,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,0.081766851,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.485356383,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.526924171,NA,NA,NA
fixed,NA,(Intercept),-0.064910737,0.148302235,-0.437692239,0.661609396
fixed,NA,X_1,0.594622437,0.172068901,3.455722867,5.49E-04
fixed,NA,X_2,-0.904081879,0.232948775,-3.881032979,1.04E-04
ran_pars,subj_id,sd__(Intercept),0.930395261,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,-0.182807744,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.302075033,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.449731628,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.320828847,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.602805354,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.603967371,NA,NA,NA
fixed,NA,(Intercept),-0.017968189,0.129506123,-0.138743932,0.889652501
fixed,NA,X_1,0.452249212,0.130908321,3.454701807,5.51E-04
fixed,NA,X_2,-0.591106338,0.184669673,-3.200884736,0.001370063
ran_pars,subj_id,sd__(Intercept),1.006604773,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.092525576,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.34968088,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.533124536,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.167033218,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.389380304,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.406646511,NA,NA,NA
fixed,NA,(Intercept),0.044782324,0.128718935,0.34790782,0.727909412
fixed,NA,X_1,0.568671983,0.134395053,4.231346105,2.32E-05
fixed,NA,X_2,-0.67695242,0.187472717,-3.610938343,3.05E-04
ran_pars,subj_id,sd__(Intercept),0.970535075,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_1,0.255570158,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).X_2,0.222558265,NA,NA,NA
ran_pars,subj_id,sd__X_1,0.518221587,NA,NA,NA
ran_pars,subj_id,cor__X_1.X_2,-0.167915901,NA,NA,NA
ran_pars,subj_id,sd__X_2,1.400706639,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.424524992,NA,NA,NA
fixed,NA,(Intercept),-0.018614917,0.128710504,-0.144626246,0.885005974
